X	Y	Species	Type	Diam
160.42	209.7	ABCO	Adult	3.86
212.72	131.48	ABCO	Adult	1.42
27.59	150.16	ABCO	Adult	2.47
169.22	174.85	ABCO	Adult	2.2
130.59	106.51	ABCO	Adult	1.53
297.51	33.84	ABCO	Adult	1.29
288.75	170.62	ABCO	Adult	25.1
298.84	89.41	ABCO	Adult	4.45
280.09	207.35	ABCO	Adult	10.45
298.75	285.48	ABCO	Adult	15.37
18.86	274.52	ABCO	Adult	4.61
120.75	121.65	ABCO	Adult	7.75
268.98	97.74	ABCO	Adult	5.12
292.23	267.67	ABCO	Adult	37.92
290.9	150.73	ABCO	Adult	4.38
192.37	262.45	ABCO	Adult	6.8
245.05	261.39	ABCO	Adult	5.4
286.39	173.83	ABCO	Adult	26.09
15.89	105.05	ABCO	Adult	22.39
161.55	244.87	ABCO	Adult	3.2
272.27	122.51	ABCO	Adult	42.08
122.45	7.16	ABCO	Adult	10.58
184.31	14.1	ABCO	Adult	5.36
33.59	170.01	ABCO	Adult	0.64
207.35	209	ABCO	Adult	18.97
121.79	222.53	ABCO	Adult	8.03
146.15	138.19	ABCO	Adult	6.46
143.63	45.9	ABCO	Adult	15.61
261.65	64.66	ABCO	Adult	65.61
146.82	283.11	ABCO	Adult	3.07
229.65	184.68	ABCO	Adult	6.46
269.61	171.63	ABCO	Adult	2.18
247.69	278.29	ABCO	Adult	14.71
218.99	118.17	ABCO	Adult	14.69
274.37	198.75	ABCO	Adult	10.7
270.18	116.99	ABCO	Adult	7.43
115.78	72.95	ABCO	Adult	1.24
170.17	284.47	ABCO	Adult	8.47
223.72	76.54	ABCO	Adult	109.44
192.79	266.13	ABCO	Adult	6.42
32.71	278.29	ABCO	Adult	4.55
7.94	151.45	ABCO	Adult	42.09
220.85	239.56	ABCO	Adult	0.88
253.31	172.16	ABCO	Adult	21.31
169.08	288.11	ABCO	Adult	22.41
139.7	148.79	ABCO	Adult	12.03
164.84	1.66	ABCO	Adult	2.82
252.59	14.18	ABCO	Adult	30.77
269.9	0.73	ABCO	Adult	5.07
277.24	136.59	ABCO	Adult	1.58
292.08	256.55	ABCO	Adult	5.31
90.03	269.49	ABCO	Adult	9.23
143.72	226.79	ABCO	Adult	1.5
267.59	173.93	ABCO	Adult	14.21
38.18	297.36	ABCO	Adult	5.1
2.59	237.97	ABCO	Adult	4.27
214.1	221	ABCO	Adult	142.95
141.26	94.11	ABCO	Adult	13.17
108.27	149.92	ABCO	Adult	11.14
164.97	69.31	ABCO	Adult	6.06
234.26	14.84	ABCO	Adult	4.79
91.54	198.59	ABCO	Adult	35.13
281.01	44.44	ABCO	Adult	7.19
262.18	289.2	ABCO	Adult	5.13
138.22	245.76	ABCO	Adult	8.74
271.77	195.31	ABCO	Adult	18.87
271.56	259.48	ABCO	Adult	57.49
163.57	225.35	ABCO	Adult	33.73
97.44	279.63	ABCO	Adult	9.87
134.12	136.09	ABCO	Adult	4.53
267.44	193.03	ABCO	Adult	36.51
16.76	184.53	ABCO	Adult	19.46
285.45	174.27	ABCO	Adult	4.25
8.6	241.35	ABCO	Adult	10.14
236.83	99.53	ABCO	Adult	6.24
121.29	216.25	ABCO	Adult	16.63
114.95	245.4	ABCO	Adult	33.09
180.12	242.43	ABCO	Adult	2.7
157.86	239.95	ABCO	Adult	6.68
67.23	124.35	ABCO	Adult	0.32
238.33	171.02	ABCO	Adult	6.9
191.19	110.49	ABCO	Adult	3.88
263.99	129.94	ABCO	Adult	71.85
255.9	19.26	ABCO	Adult	2.89
153.72	69.48	ABCO	Adult	3.38
102.1	82.54	ABCO	Adult	10.17
18.97	283.23	ABCO	Adult	14.26
91.55	284.2	ABCO	Adult	6.66
79.79	262.34	ABCO	Adult	160.21
163.16	130.7	ABCO	Adult	0.88
76.29	258.44	ABCO	Adult	1.09
101.57	266.06	ABCO	Adult	2.95
281.63	274.58	ABCO	Adult	5.25
155.02	174.16	ABCO	Adult	2.31
42.31	203.65	ABCO	Adult	3.2
31.94	226	ABCO	Adult	50.57
31.18	177.92	ABCO	Adult	12.11
287.13	45.04	ABCO	Adult	2.46
186.31	122.07	ABCO	Adult	8.04
227.3	15.44	ABCO	Adult	4.47
153.99	71.45	ABCO	Adult	12.18
7.14	177.07	ABCO	Adult	12.33
202.82	184.72	ABCO	Adult	3.11
122.01	248.7	ABCO	Adult	6.9
51.75	270.12	ABCO	Adult	11.28
28.29	208.75	ABCO	Adult	6.74
164.99	231.05	ABCO	Adult	1.39
9.87	265.15	ABCO	Adult	82.62
172.37	47.77	ABCO	Adult	17.21
91.87	259.37	ABCO	Adult	1.92
222.35	45.42	ABCO	Adult	11.26
29.12	181.92	ABCO	Adult	11.6
275.02	212.09	ABCO	Adult	17.48
196.59	256.16	ABCO	Adult	14.63
275.29	236.24	ABCO	Adult	1.85
201.37	186.61	ABCO	Adult	4.99
257.66	28.56	ABCO	Adult	2.3
220.44	244.51	ABCO	Adult	10.55
179.49	299.44	ABCO	Adult	4.54
237.27	295.9	ABCO	Adult	1.03
113.48	227.45	ABCO	Adult	18.79
231.15	113.51	ABCO	Adult	1.26
195.74	207.8	ABCO	Adult	62.9
85.9	217.69	ABCO	Adult	38.97
228.92	185.58	ABCO	Adult	14.83
166.55	164.05	ABCO	Adult	9.27
157.42	106.77	ABCO	Adult	13.13
117.65	235.27	ABCO	Adult	2.48
181.79	145.2	ABCO	Adult	2.86
111.62	10.97	ABCO	Adult	1.27
83.85	109.98	ABCO	Adult	22.98
117.2	82.06	ABCO	Adult	3.81
276.3	128.58	ABCO	Adult	25.22
35.72	141.7	ABCO	Adult	2.53
243.83	296.21	ABCO	Adult	4.8
279.83	74.66	ABCO	Adult	0.91
148.73	32.66	ABCO	Adult	1.2
127.17	247.46	ABCO	Adult	11.29
43.74	141.44	ABCO	Adult	39.72
192.25	39.94	ABCO	Adult	1.54
41.78	266.85	ABCO	Adult	21.2
86.11	215.28	ABCO	Adult	2.44
155.85	76.66	ABCO	Adult	22.81
280.69	35.72	ABCO	Adult	1.36
183.76	38.52	ABCO	Adult	3.04
186.32	150.06	ABCO	Adult	18.36
187.28	225.89	ABCO	Adult	8.93
182.94	294.42	ABCO	Adult	0.94
209.96	293.09	ABCO	Adult	21.78
145.82	97.56	ABCO	Adult	0.94
217.78	190.9	ABCO	Adult	5.73
87.91	298.05	ABCO	Adult	7.8
178.51	114.46	ABCO	Adult	1.36
215.62	10.87	ABCO	Adult	7.36
107.18	214.54	ABCO	Adult	36.61
230.63	5.57	ABCO	Adult	1.77
89.08	158.41	ABCO	Adult	9.57
190.37	287.19	ABCO	Adult	1.49
127.69	279.06	ABCO	Adult	1.44
255.98	87.49	ABCO	Adult	18.39
186.12	28.54	ABCO	Adult	33.39
145.54	141.17	ABCO	Adult	2.42
184.03	91.04	ABCO	Adult	11.03
267.77	201.34	ABCO	Adult	29.56
216.06	231.13	ABCO	Adult	0.72
124.67	86.9	ABCO	Adult	8.22
121.67	285.78	ABCO	Adult	37.27
256.68	202.67	ABCO	Adult	1.07
130.52	151.3	ABCO	Adult	7.06
127.64	32.82	ABCO	Adult	11.61
199.03	299.46	ABCO	Adult	4.42
131.07	153.92	ABCO	Adult	1.31
209.21	21.62	ABCO	Adult	7.77
104.67	3.03	ABCO	Adult	3.79
152.37	73.81	ABCO	Adult	25.29
135.27	226.54	ABCO	Adult	0.59
254.99	49.5	ABCO	Adult	51.22
32.8	274.06	ABCO	Adult	9.49
82.63	262.45	ABCO	Adult	5.39
149.7	31.12	ABCO	Adult	5.41
103.98	283.04	ABCO	Adult	4
252.53	291.71	ABCO	Adult	19.69
247.77	253.59	ABCO	Adult	55.21
279.53	267.86	ABCO	Adult	6.61
127.58	110.07	ABCO	Adult	11.43
166.2	261.51	ABCO	Adult	7.37
13.24	207.19	ABCO	Adult	6.21
236.77	38.76	ABCO	Adult	28.21
234.2	108.11	ABCO	Adult	6.03
285.42	208.21	ABCO	Adult	1.99
19	162.57	ABCO	Adult	9.85
158.39	171	ABCO	Adult	8.27
249.9	141.47	ABCO	Adult	11.93
177.38	215.6	ABCO	Adult	4.66
297.86	90.08	ABCO	Adult	4.05
150.95	132	ABCO	Adult	19.84
284.05	94.11	ABCO	Adult	2.92
100.06	44.35	ABCO	Adult	1.13
192.08	41.56	ABCO	Adult	2.1
157.52	283.42	ABCO	Adult	1.34
173.52	231.33	ABCO	Adult	2.71
101.96	200.7	ABCO	Adult	9.84
111.37	195.7	ABCO	Adult	1.47
184.71	235.41	ABCO	Adult	4.75
16.57	281.49	ABCO	Adult	7.99
49.76	257.19	ABCO	Adult	5.16
13.31	108.96	ABCO	Adult	10.82
151.23	231.06	ABCO	Adult	2.18
1.09	210.54	ABCO	Adult	23.95
148.09	14.12	ABCO	Adult	2.04
82.28	266.57	ABCO	Adult	11.72
192.21	117.46	ABCO	Adult	15.58
278.18	218.23	ABCO	Adult	6.17
165.34	245.79	ABCO	Adult	1.2
213.26	40.19	ABCO	Adult	7.6
121.84	121.8	ABCO	Adult	9.57
185.72	123.7	ABCO	Adult	2.35
180.75	64.25	ABCO	Adult	4.29
121.31	220.7	ABCO	Adult	10.88
131.2	91.66	ABCO	Adult	21.09
240.59	4.6	ABCO	Adult	10.25
241.95	243.79	ABCO	Adult	32.99
103.16	29.35	ABCO	Adult	11.12
58.77	205.68	ABCO	Adult	6.72
60.3	158.69	ABCO	Adult	3.94
100.45	39.74	ABCO	Adult	3.44
134.58	93.68	ABCO	Adult	2.24
109.06	35.33	ABCO	Adult	10.91
285.05	34.04	ABCO	Adult	77.63
84.6	209.37	ABCO	Adult	2.23
206.75	270.44	ABCO	Adult	12.69
67.06	243.2	ABCO	Adult	24.06
254.81	200.7	ABCO	Adult	27.94
12.42	290.58	ABCO	Adult	0.62
162.09	232.73	ABCO	Adult	10.89
285.74	72.01	ABCO	Adult	6.89
185.53	267.9	ABCO	Adult	1.06
156.16	242.37	ABCO	Adult	10.78
259.91	237.42	ABCO	Adult	2.11
220.38	3.63	ABCO	Adult	23.13
181.79	96.02	ABCO	Adult	1.13
148.44	281.29	ABCO	Adult	52.11
1.06	245.03	ABCO	Adult	4.27
236.8	22.18	ABCO	Adult	12.37
68.31	217.3	ABCO	Adult	5.55
230.55	198.21	ABCO	Adult	3.22
224.98	107.41	ABCO	Adult	19.82
292.7	2.18	ABCO	Adult	1.57
174.58	151.28	ABCO	Adult	40.73
251.54	44.9	ABCO	Adult	1.05
123.03	61.23	ABCO	Adult	3.34
266.41	240.93	ABCO	Adult	12.12
175.22	61.87	ABCO	Adult	2.61
232.08	173.97	ABCO	Adult	9.76
84.58	258.99	ABCO	Adult	41.59
275	150.39	ABCO	Adult	17.18
190.51	283.62	ABCO	Adult	7.83
26.82	182.76	ABCO	Adult	5.74
21.7	192.93	ABCO	Adult	0.83
110.2	220.69	ABCO	Adult	28.39
146.84	111.3	ABCO	Adult	12.24
295.97	204.44	ABCO	Adult	17.72
118.37	72.37	ABCO	Adult	22.24
224.07	279.5	ABCO	Adult	7.24
289.84	259.65	ABCO	Adult	21.76
201.43	158.53	ABCO	Adult	4.77
238.48	276.54	ABCO	Adult	44.42
212.41	75.08	ABCO	Adult	48.88
28.98	134.17	ABCO	Adult	10.66
282.39	185.16	ABCO	Adult	11.52
85.26	102.31	ABCO	Adult	1.54
179.65	18.49	ABCO	Adult	55.5
114.98	261.22	ABCO	Adult	7.11
135.53	237.32	ABCO	Adult	17
3.49	125.17	ABCO	Adult	139.57
174.26	150.84	ABCO	Adult	5.97
97.06	115.06	ABCO	Adult	12.05
191.33	54.76	ABCO	Adult	10.33
111.97	240.6	ABCO	Adult	2.53
21.35	165.31	ABCO	Adult	3.97
21.25	110.59	ABCO	Adult	18.2
102.66	238.42	ABCO	Adult	1.89
58.9	104.44	ABCO	Adult	32.59
10.04	120.22	ABCO	Adult	31.57
85.22	212.43	ABCO	Adult	6.09
296.93	239.95	ABCO	Adult	39.98
211.1	32.08	ABCO	Adult	12.41
84.76	226.64	ABCO	Adult	14.36
102.38	124.18	ABCO	Adult	5.27
227.09	80.53	ABCO	Adult	32.94
110.58	85.02	ABCO	Adult	41.04
224.99	215.3	ABCO	Adult	138.4
241.11	266.96	ABCO	Adult	55.09
26.64	101.06	ABCO	Adult	18.46
123.83	180.19	ABCO	Adult	26.93
195.51	290.52	ABCO	Adult	5.57
17.28	109.27	ABCO	Adult	5.32
296.45	124.58	ABCO	Adult	1.69
260.34	75.89	ABCO	Adult	2.02
253.94	133.68	ABCO	Adult	4.67
272.78	146.39	ABCO	Adult	10.34
198.25	283.26	ABCO	Adult	9.96
256.3	28.4	ABCO	Adult	3.96
72.86	297.76	ABCO	Adult	15.33
135.69	287.43	ABCO	Adult	82.6
27.2	102.11	ABCO	Adult	7.12
292.05	131.75	ABCO	Adult	33.31
182.02	120.59	ABCO	Adult	3.13
176.18	39.03	ABCO	Adult	9.94
227.88	199.68	ABCO	Adult	3.87
257.69	257.33	ABCO	Adult	24.49
204.89	123.55	ABCO	Adult	0.77
35.95	101.67	ABCO	Adult	0.54
159.09	169.38	ABCO	Adult	2.61
80.26	200.23	ABCO	Adult	8.61
235.87	29.83	ABCO	Adult	58.22
167.47	78.28	ABCO	Adult	28.34
288.99	192	ABCO	Adult	8.78
221.94	233.61	ABCO	Adult	14.01
9.23	241.89	ABCO	Adult	22.15
67.91	174.25	ABCO	Adult	2.38
2.6	152.01	ABCO	Adult	1.07
200.51	227.9	ABCO	Adult	10.88
190.06	204.8	ABCO	Adult	9.89
282.71	182.33	ABCO	Adult	34.24
120.71	217.2	ABCO	Adult	6.39
47.76	293.86	ABCO	Adult	76.46
256.03	275.01	ABCO	Adult	2.06
201.04	27.43	ABCO	Adult	20.82
159.37	13.84	ABCO	Adult	6.99
263.36	103.23	ABCO	Adult	11.51
260.04	155.08	ABCO	Adult	3.84
283.46	121.84	ABCO	Adult	21.45
269.75	131.49	ABCO	Adult	1.18
100.65	19.19	ABCO	Adult	28.44
45.15	196.41	ABCO	Adult	7.82
283.74	291.82	ABCO	Adult	9.26
200.95	98.93	ABCO	Adult	3.3
127.53	213.68	ABCO	Adult	3.91
234.21	183.61	ABCO	Adult	7.82
160.89	255.35	ABCO	Adult	24.84
113.94	46.54	ABCO	Adult	17.25
180.26	22.26	ABCO	Adult	20.83
17.77	173.25	ABCO	Adult	27.28
191.69	33.72	ABCO	Adult	6.65
56.51	163.17	ABCO	Adult	2.18
275.57	78.61	ABCO	Adult	5.71
127	58.31	ABCO	Adult	37.84
64.51	185.07	ABCO	Adult	28.4
58.41	288.95	ABCO	Adult	14.93
24.84	146.72	ABCO	Adult	2.03
272.51	269.26	ABCO	Adult	10.05
219.98	2.71	ABCO	Adult	2.31
218.2	116.14	ABCO	Adult	12.57
75.52	248.53	ABCO	Adult	5.61
267.96	93.05	ABCO	Adult	32.49
123.24	77.62	ABCO	Adult	4.53
270.42	120.45	ABCO	Adult	6.6
122.65	202.1	ABCO	Adult	3.92
188.95	243.25	ABCO	Adult	4.32
171.06	170.77	ABCO	Adult	17.67
118.63	251.18	ABCO	Adult	9.91
140.9	141.41	ABCO	Adult	26.02
138.46	286.37	ABCO	Adult	4.18
196.48	274.35	ABCO	Adult	5.26
149.27	104.86	ABCO	Adult	14.84
276.91	40.45	ABCO	Adult	5.49
275.52	135.77	ABCO	Adult	8.26
212.98	96.91	ABCO	Adult	48.06
107.87	281.21	ABCO	Adult	3.62
223.75	19.82	ABCO	Adult	2.74
34.23	230.22	ABCO	Adult	0.75
249.3	66.66	ABCO	Adult	9.69
166.7	123.5	ABCO	Adult	2.7
25.41	203.59	ABCO	Adult	9.15
234.08	286.67	ABCO	Adult	7
177.34	277.94	ABCO	Adult	4.66
233.18	44.57	ABCO	Adult	5.91
272.04	32.06	ABCO	Adult	0.75
199.19	92.34	ABCO	Adult	13.54
243.45	98.32	ABCO	Adult	3.87
175.15	218.02	ABCO	Adult	4.81
194.34	85.29	ABCO	Adult	3.3
166.98	262.97	ABCO	Adult	0.96
64.63	258.14	ABCO	Adult	3.81
171.53	185.74	ABCO	Adult	43.65
119.01	102.29	ABCO	Adult	16.38
136.01	120.44	ABCO	Adult	5.99
285.9	40.78	ABCO	Adult	3.4
150.27	280.72	ABCO	Adult	8.43
140.39	20.55	ABCO	Adult	2.23
158.55	76.99	ABCO	Adult	23.88
242.34	24.71	ABCO	Adult	4.72
200.07	149.23	ABCO	Adult	3.14
169.79	280.27	ABCO	Adult	15.39
226.68	283.12	ABCO	Adult	4.43
36.94	297.93	ABCO	Adult	84.29
245.96	217.8	ABCO	Adult	2.86
125.91	80.98	ABCO	Adult	6.5
102.4	289.22	ABCO	Adult	5.81
79.48	189.17	ABCO	Adult	35.36
102.28	261.68	ABCO	Adult	2.57
170.3	228.23	ABCO	Adult	14.47
45.35	177.9	ABCO	Adult	3.6
119.6	283.47	ABCO	Adult	1.05
64.41	181.11	ABCO	Adult	0.62
149.25	28.88	ABCO	Adult	4.8
119.57	3.76	ABCO	Adult	5.05
229.21	195.15	ABCO	Adult	8.87
235.77	58.3	ABCO	Adult	2.24
257.55	90.42	ABCO	Adult	47.03
230.95	292.3	ABCO	Adult	5.31
128.79	23.51	ABCO	Adult	4.57
289.03	170.3	ABCO	Adult	16.62
106.48	5.94	ABCO	Adult	2.11
71.8	149.28	ABCO	Adult	3.45
22.24	137.6	ABCO	Adult	0.53
55.36	178.92	ABCO	Adult	18.78
139.69	32.49	ABCO	Adult	10.27
91.33	141.46	ABCO	Adult	34.5
117.04	163.63	ABCO	Adult	3.4
13.78	228.17	ABCO	Adult	35.52
151.95	289.61	ABCO	Adult	3.22
141.74	33.91	ABCO	Adult	10.67
37.5	266.66	ABCO	Adult	11.09
107.86	40.29	ABCO	Adult	8.85
20.86	117.91	ABCO	Adult	19.57
30.06	165.17	ABCO	Adult	1.12
88.59	289.6	ABCO	Adult	73.85
165.55	68.36	ABCO	Adult	30.71
129.06	163.94	ABCO	Adult	2.44
72.39	111.52	ABCO	Adult	12.82
284.58	169.88	ABCO	Adult	61.4
233.16	115.05	ABCO	Adult	15.34
296.6	177.21	ABCO	Adult	68.71
264.53	94.02	ABCO	Adult	15.84
237.22	51.57	ABCO	Adult	4.32
130.97	274.53	ABCO	Adult	11.73
45.6	233.75	ABCO	Adult	6.9
144.02	84.57	ABCO	Adult	4.21
191.91	15.16	ABCO	Adult	4.36
91.38	163.86	ABCO	Adult	3.84
96.71	207.34	ABCO	Adult	5.62
278.69	93.15	ABCO	Adult	17.38
55.47	226.27	ABCO	Adult	1.42
160.47	149.25	ABCO	Adult	15.37
40.79	119.47	ABCO	Adult	15.77
274.82	123.71	ABCO	Adult	10.47
282.37	190.61	ABCO	Adult	0.86
44.04	208.87	ABCO	Adult	67.58
156.53	29.24	ABCO	Adult	6.58
134.98	43.39	ABCO	Adult	31.24
149.5	22.48	ABCO	Adult	1.76
119.39	218.63	ABCO	Adult	46.82
258.7	159.22	ABCO	Adult	10.29
34.65	274.25	ABCO	Adult	5.02
90.01	251.87	ABCO	Adult	16.72
91.57	150.26	ABCO	Adult	3.5
220.02	224.98	ABCO	Adult	1.95
118.29	294.49	ABCO	Adult	8.73
62.35	295.15	ABCO	Adult	3.34
147.04	153.32	ABCO	Adult	5.42
215.59	115.66	ABCO	Adult	0.87
66.77	180.71	ABCO	Adult	8.58
269.65	112.3	ABCO	Adult	3.79
150.02	196.03	ABCO	Adult	5.49
64.26	251.88	ABCO	Adult	3.29
221.05	184.61	ABCO	Adult	12.8
266.63	25.65	ABCO	Adult	3.29
286.31	153.79	ABCO	Adult	9.5
272.05	147.3	ABCO	Adult	7.02
207.3	25.11	ABCO	Adult	2.65
101.15	60	ABCO	Adult	2.7
48.6	296.54	ABCO	Adult	1.72
124.68	158.47	ABCO	Adult	6.31
240.52	14.48	ABCO	Adult	28.56
189.47	181.27	ABCO	Adult	10.75
152.17	232.68	ABCO	Adult	1.56
115.3	271.56	ABCO	Adult	2.27
100.51	168.02	ABCO	Adult	0.5
250.05	11.32	ABCO	Adult	22.94
156.24	102.39	ABCO	Adult	4.12
45.88	278.75	ABCO	Adult	3.07
168.22	88.46	ABCO	Adult	0.98
202.46	152.45	ABCO	Adult	18.59
281.75	270.51	ABCO	Adult	8.79
102.33	70.53	ABCO	Adult	4.79
149.3	86.41	ABCO	Adult	1.44
231.75	44.32	ABCO	Adult	7.35
166.47	175.59	ABCO	Adult	59.82
175.82	58.34	ABCO	Adult	4.74
35.74	173.91	ABCO	Adult	1.2
227.86	57.72	ABCO	Adult	11.72
196.98	8.5	ABCO	Adult	8.63
96.38	247.4	ABCO	Adult	9.07
281.11	183.38	ABCO	Adult	19.63
115	181.19	ABCO	Adult	26.54
129.55	151.9	ABCO	Adult	12.14
139.1	40.23	ABCO	Adult	21.85
113.9	119.53	ABCO	Adult	1.39
185.39	203.11	ABCO	Adult	7.83
52.49	195.91	ABCO	Adult	4
57.57	275.18	ABCO	Adult	1.47
153.16	7.89	ABCO	Adult	2.57
47.66	178.01	ABCO	Adult	75.78
131.76	109.65	ABCO	Adult	12.14
6.79	225.15	ABCO	Adult	0.87
52.7	145.23	ABCO	Adult	229.83
230.06	246.99	ABCO	Adult	4.24
292.73	103.78	ABCO	Adult	6.03
154.07	48.2	ABCO	Adult	30.84
161.56	87.71	ABCO	Adult	3.11
3.86	204.55	ABCO	Adult	38.77
273.99	27.23	ABCO	Adult	10.48
190.8	123.99	ABCO	Adult	53.49
94.58	255.61	ABCO	Adult	25.42
61.91	148.64	ABCO	Adult	10.99
278.78	135.74	ABCO	Adult	4.26
281.25	76.78	ABCO	Adult	34.06
270.83	256.24	ABCO	Adult	10.2
207.03	58.53	ABCO	Adult	8.56
203.7	94.73	ABCO	Adult	22.88
279.15	212.32	ABCO	Adult	1.95
208.17	84.56	ABCO	Adult	5.29
258.85	28.44	ABCO	Adult	5.86
203.46	230.28	ABCO	Adult	16.99
172.87	28.03	ABCO	Adult	19.31
104.24	145.96	ABCO	Adult	6.99
210.97	180.15	ABCO	Adult	5.68
178.58	33.77	ABCO	Adult	2
149.43	142.54	ABCO	Adult	287.84
155.31	182.39	ABCO	Adult	8.68
296.75	35.3	ABCO	Adult	9.85
293.72	76.27	ABCO	Adult	4.35
277.09	247.01	ABCO	Adult	40.93
141.66	295.49	ABCO	Adult	8.79
152.97	153.78	ABCO	Adult	5.89
278.86	269.19	ABCO	Adult	3.2
156.85	197.06	ABCO	Adult	7.53
54.46	271.76	ABCO	Adult	4.15
63.42	128.44	ABCO	Adult	4.39
263.42	232.34	ABCO	Adult	16.7
223.93	248.47	ABCO	Adult	3.58
156.27	155.25	ABCO	Adult	12.06
127.19	116.8	ABCO	Adult	1.4
236.77	240.24	ABCO	Adult	3.64
17.28	192.77	ABCO	Adult	13.44
288.18	108.35	ABCO	Adult	2.85
13.5	198.72	ABCO	Adult	11.96
157.99	28.98	ABCO	Adult	2.45
225.36	295.19	ABCO	Adult	1.42
101.22	292.99	ABCO	Adult	82.35
41.79	182.26	ABCO	Adult	0.64
134.5	174.99	ABCO	Adult	1.18
278.34	253.51	ABCO	Adult	9
105.43	247.69	ABCO	Adult	4.86
136.29	267.95	ABCO	Adult	15.92
164.09	298.26	ABCO	Adult	21.62
146.09	240.62	ABCO	Adult	22.2
156.11	249.63	ABCO	Adult	15.79
93.19	185.56	ABCO	Adult	3.93
293.44	224.25	ABCO	Adult	41.63
108.53	4.26	ABCO	Adult	5.82
126.1	289.12	ABCO	Adult	12.18
287.83	127.66	ABCO	Adult	20.72
212.49	244.59	ABCO	Adult	3.28
174.34	46.52	ABCO	Adult	4.25
228.49	72.38	ABCO	Adult	3.7
270.23	231.83	ABCO	Adult	36.85
133.2	70.09	ABCO	Adult	2.52
191.5	103.42	ABCO	Adult	8.53
148.07	256.22	ABCO	Adult	13.1
202.01	199.96	ABCO	Adult	19.92
56.87	217.26	ABCO	Adult	9.14
227.3	113.22	ABCO	Adult	3.46
196.24	190.49	ABCO	Adult	2.46
267.53	97.73	ABCO	Adult	86.1
133.78	59.19	ABCO	Adult	18.22
253.34	56.96	ABCO	Adult	2.63
222.89	283.14	ABCO	Adult	3.57
158.98	12.56	ABCO	Adult	2.75
12.8	123.89	ABCO	Adult	28.7
24.92	285.73	ABCO	Adult	1.41
220.3	186.64	ABCO	Adult	2.27
237.28	100.9	ABCO	Adult	32.34
7.79	163.06	ABCO	Adult	0.93
292.55	152.3	ABCO	Adult	4.12
234.45	85.92	ABCO	Adult	1.62
257.15	2.05	ABCO	Adult	13.16
239.65	97.81	ABCO	Adult	4.68
161.82	251.89	ABCO	Adult	8.84
299.95	44.88	ABCO	Adult	5.06
251.79	263.93	ABCO	Adult	50.65
210.42	275.16	ABCO	Adult	52.84
38.83	137.81	ABCO	Adult	8.71
206.04	24.25	ABCO	Adult	0.35
241.28	25.83	ABCO	Adult	7.99
120.96	258.68	ABCO	Adult	6.12
297.86	54.8	ABCO	Adult	3.72
285.69	224.62	ABCO	Adult	1.79
82.59	259.61	ABCO	Adult	11.8
247	137.75	ABCO	Adult	2.43
241.07	166.43	ABCO	Adult	19.55
150.2	202	ABCO	Adult	1.27
259.23	31.88	ABCO	Adult	9.07
231.67	37.79	ABCO	Adult	4.25
132.57	251.69	ABCO	Adult	26.44
61.47	225.63	ABCO	Adult	7.37
245.57	2.57	ABCO	Adult	23.4
156.83	116.58	ABCO	Adult	2.56
111.19	61.07	ABCO	Adult	7.66
250.18	191.25	ABCO	Adult	9.14
53.24	176.82	ABCO	Adult	8.58
260.99	289.21	ABCO	Adult	35.13
177.07	50.9	ABCO	Adult	28.09
251.88	145.37	ABCO	Adult	0.65
174.04	159.51	ABCO	Adult	18.62
146.91	90.79	ABCO	Adult	17.5
19.66	258.32	ABCO	Adult	53.33
156.3	249.54	ABCO	Adult	9.29
62.72	250.96	ABCO	Adult	20.01
295.61	292.15	ABCO	Adult	62.53
146.69	211.56	ABCO	Adult	14.96
272.26	7.4	ABCO	Adult	2.51
261.83	276.05	ABCO	Adult	6.34
176.06	152.96	ABCO	Adult	6.05
258.39	151.59	ABCO	Adult	153.7
264.32	205.82	ABCO	Adult	1.57
96.96	188.79	ABCO	Adult	9.88
82	276.8	ABCO	Adult	43.59
7.6	142.84	ABCO	Adult	41.96
287.61	226.42	ABCO	Adult	8.22
71.77	190.26	ABCO	Adult	11.95
56.39	119.82	ABCO	Adult	9.56
33.09	203.96	ABCO	Adult	10.52
228.21	269.18	ABCO	Adult	4.34
152.23	178.44	ABCO	Adult	6.55
136.68	0.19	ABCO	Adult	17.75
87.09	237.94	ABCO	Adult	5.87
138.4	16.59	ABCO	Adult	23.06
220.21	13.42	ABCO	Adult	1.1
291.85	271.87	ABCO	Adult	28.17
231.41	20.11	ABCO	Adult	11.71
109.3	276.69	ABCO	Adult	22.01
153.18	146.18	ABCO	Adult	28.3
265.02	60.58	ABCO	Adult	23.16
130.51	150.21	ABCO	Adult	20.87
253.82	77.32	ABCO	Adult	1.31
206.84	192.87	ABCO	Adult	11.84
53.88	107.8	ABCO	Adult	6.42
6.08	296.4	ABCO	Adult	8.84
111.7	232.02	ABCO	Adult	5.12
240.01	232.92	ABCO	Adult	3.08
200.95	259.99	ABCO	Adult	13.12
82.72	194.85	ABCO	Adult	72.22
204.93	121.66	ABCO	Adult	3
37.49	183.53	ABCO	Adult	7.71
287.83	131.4	ABCO	Adult	4.06
134.96	52.45	ABCO	Adult	3.85
209.63	164.25	ABCO	Adult	43.88
51.49	182.62	ABCO	Adult	6.02
237.88	139.47	ABCO	Adult	2.22
294.24	99.09	ABCO	Adult	2.16
222.93	187.91	ABCO	Adult	2.39
240.88	100.57	ABCO	Adult	34.17
13.23	169.13	ABCO	Adult	9.28
198.34	71.24	ABCO	Adult	4
110.56	49.61	ABCO	Adult	13.6
